time(sec)	intensity(nT)
6157.0	52382.9	
6156.5	52379.6	
6156.0	52366.1	
6155.5	52347.7	
6155.0	52330.7	
6154.5	52306.2	
6154.0	52288.0	
6153.5	52282.7	
6153.0	52278.5	
6152.5	52277.6	
6152.0	52278.2	
6151.5	52289.4	
6151.0	52323.3	
6150.5	52362.0	
6150.0	52365.7	
6149.5	52372.4	
6149.0	52386.4	
6148.5	52400.8	
6148.0	52415.4	
6147.5	52426.2	
6147.0	52433.2	
6146.5	52436.1	
6146.0	52437.3	
6145.5	52435.9	
6145.0	52435.8	
6144.5	52428.3	
6144.0	52405.2	
6143.5	52395.4	
6143.0	52391.8	
6142.5	52397.6	
6142.0	52401.8	
6141.5	52394.4	
6141.0	52397.6	
6140.5	52396.6	
6140.0	52406.8	
6139.5	52423.9	
6139.0	52426.7	
6138.5	52435.0	
6138.0	52444.3	
6137.5	52444.8	
6137.0	52450.8	
6136.5	52465.3	
6136.0	52466.3	
6135.5	52475.4	
6135.0	52485.9	
6134.5	52480.6	
6134.0	52478.8	
6133.5	52509.5	
6133.0	52534.8	
6132.5	52548.0	
6132.0	52545.1	
6131.5	52530.9	
6131.0	52520.7	
6130.5	52511.9	
6130.0	52504.8	
6129.5	52503.5	
6129.0	52496.1	
6128.5	52508.0	
6128.0	52511.0	
6127.5	52486.8	
6127.0	52462.1	
6126.5	52437.4	
6126.0	52413.3	
6125.5	52394.1	
6125.0	52390.3	
6124.5	52384.4	
6124.0	52379.5	
6123.5	52372.8	
6123.0	52358.4	
6122.5	52379.1	
6122.0	52401.4	
6121.5	52392.6	
6121.0	52381.3	
6120.5	52370.6	
6120.0	52370.6	
6119.5	52376.8	
6119.0	52382.2	
6118.5	52388.7	
6118.0	52384.4	
6117.5	52380.8	
6117.0	52385.3	
6116.5	52390.0	
6116.0	52388.6	
6115.5	52392.3	
6115.0	52395.1	
6114.5	52390.9	
6114.0	52398.0	
6113.5	52385.4	
6113.0	52349.7	
6112.5	52308.2	
6112.0	52268.0	
6111.5	52248.4	
6111.0	52249.7	
6110.5	52242.9	
6110.0	52237.7	
6109.5	52230.2	
6109.0	52222.2	
6108.5	52213.2	
6108.0	52195.7	
6107.5	52166.2	
6107.0	52137.8	
6106.5	52135.4	
6106.0	52148.1	
6105.5	52161.5	
6105.0	52159.6	
6104.5	52153.3	
6104.0	52148.6	
6103.5	52139.9	
6103.0	52131.3	
6102.5	52128.2	
6102.0	52113.5	
6101.5	52100.3	
6101.0	52089.9	
6100.5	52087.4	
6100.0	52093.1	
6099.5	52095.1	
6099.0	52100.0	
6098.5	52104.7	
6098.0	52162.2	
6097.5	52193.5	
6097.0	52185.7	
6096.5	52174.3	
6096.0	52168.5	
6095.5	52158.1	
6095.0	52149.9	
6094.5	52143.6	
6094.0	52141.7	
6093.5	52141.9	
6093.0	52141.1	
6092.5	52175.7	
6092.0	52208.6	
6091.5	52219.5	
6091.0	52218.8	
6090.5	52206.6	
6090.0	52191.7	
6089.5	52173.9	
6089.0	52138.0	
6088.5	52076.9	
6088.0	52005.9	
6087.5	51963.9	
6087.0	51956.4	
6086.5	51983.1	
6086.0	52079.9	
6085.5	52164.3	
6085.0	52204.9	
6084.5	52218.8	
6084.0	52232.1	
6083.5	52247.6	
6083.0	52241.2	
6082.5	52193.6	
6082.0	52150.5	
6081.5	52125.2	
6081.0	52114.8	
6080.5	52104.7	
6080.0	52094.2	
6079.5	52105.8	
6079.0	52157.1	
6078.5	52204.6	
6078.0	52214.1	
6077.5	52211.4	
6077.0	52213.8	
6076.5	52209.9	
6076.0	52198.2	
6075.5	52185.1	
6075.0	52177.1	
6074.5	52166.4	
6074.0	52098.0	
6073.5	52027.4	
6073.0	51992.5	
6072.5	51991.9	
6072.0	52000.4	
6071.5	52007.9	
6071.0	52022.0	
6070.5	52039.2	
6070.0	52054.3	
6069.5	52057.9	
6069.0	52056.0	
6068.5	52062.9	
6068.0	52090.0	
6067.5	52124.7	
6067.0	52136.3	
6066.5	52135.5	
6066.0	52140.6	
6065.5	52153.8	
6065.0	52165.5	
6064.5	52175.8	
6064.0	52193.6	
6063.5	52217.4	
6063.0	52233.2	
6062.5	52237.2	
6062.0	52247.0	
6061.5	52271.3	
6061.0	52295.8	
6060.5	52298.4	
6060.0	52302.9	
6059.5	52314.3	
6059.0	52309.1	
6058.5	52310.8	
6058.0	52316.0	
6057.5	52328.2	
6057.0	52349.9	
6056.5	52370.4	
6056.0	52401.9	
6055.5	52437.0	
6055.0	52465.0	
6054.5	52480.9	
6054.0	52494.4	
6053.5	52514.7	
6053.0	52537.7	
6052.5	52570.3	
6052.0	52607.9	
6051.5	52611.6	
6051.0	52607.4	
6050.5	52603.4	
6050.0	52584.7	
6049.5	52570.0	
6049.0	52532.6	
6048.5	52486.3	
6048.0	52463.6	
6047.5	52446.9	
6047.0	52429.3	
6046.5	52413.1	
6046.0	52393.2	
6045.5	52373.7	
6045.0	52359.2	
6044.5	52337.1	
6044.0	52325.7	
6043.5	52317.3	
6043.0	52323.9	
6042.5	52357.1	
6042.0	52402.4	
6041.5	52413.1	
6041.0	52414.9	
6040.5	52406.9	
6040.0	52395.4	
6039.5	52375.2	
6039.0	52348.3	
6038.5	52322.7	
6038.0	52303.1	
6037.5	52292.8	
6037.0	52289.8	
6036.5	52292.6	
6036.0	52302.1	
6035.5	52315.2	
6035.0	52323.9	
6034.5	52316.7	
6034.0	52311.9	
6033.5	52302.5	
6033.0	52304.3	
6032.5	52305.0	
6032.0	52261.9	
6031.5	52228.9	
6031.0	52282.4	
6030.5	52332.3	
6030.0	52347.8	
6029.5	52349.5	
6029.0	52344.0	
6028.5	52351.3	
6028.0	52366.5	
6027.5	52384.8	
6027.0	52399.8	
6026.5	52415.2	
6026.0	52424.3	
6025.5	52421.8	
6025.0	52420.6	
6024.5	52417.2	
6024.0	52415.3	
6023.5	52421.3	
6023.0	52431.4	
6022.5	52450.6	
6022.0	52504.0	
6021.5	52605.0	
6021.0	52668.2	
6020.5	52674.9	
6020.0	52700.7	
6019.5	52708.9	
6019.0	52713.1	
6018.5	52726.9	
6018.0	52729.3	
6017.5	52732.9	
6017.0	52742.1	
6016.5	52740.4	
6016.0	52732.9	
6015.5	52714.5	
6015.0	52708.8	
6014.5	52718.8	
6014.0	52739.9	
6013.5	52765.4	
6013.0	52784.6	
6012.5	52767.4	
6012.0	52692.5	
6011.5	52625.9	
6011.0	52583.8	
6010.5	52559.7	
6010.0	52561.1	
6009.5	52559.1	
6009.0	52549.3	
6008.5	52539.7	
6008.0	52540.5	
6007.5	52543.6	
6007.0	52541.4	
6006.5	52539.0	
6006.0	52529.2	
6005.5	52519.7	
6005.0	52510.7	
6004.5	52509.1	
6004.0	52513.9	
6003.5	52511.6	
6003.0	52507.0	
6002.5	52496.7	
6002.0	52485.1	
6001.5	52471.7	
6001.0	52452.7	
6000.5	52409.1	
6000.0	52344.3	
5999.5	52314.0	
5999.0	52316.2	
5998.5	52324.6	
5998.0	52328.4	
5997.5	52327.1	
5997.0	52308.4	
5996.5	52299.7	
5996.0	52318.8	
5995.5	52344.8	
5995.0	52370.1	
5994.5	52372.5	
5994.0	52360.9	
5993.5	52359.6	
5993.0	52343.8	
5992.5	52305.7	
5992.0	52250.5	
5991.5	52201.0	
5991.0	52190.6	
5990.5	52200.0	
5990.0	52199.7	
5989.5	52187.6	
5989.0	52177.0	
5988.5	52160.0	
5988.0	52148.2	
5987.5	52138.6	
5987.0	52121.2	
5986.5	52108.8	
5986.0	52095.5	
5985.5	52085.3	
5985.0	52078.7	
5984.5	52080.9	
5984.0	52092.0	
5983.5	52115.3	
5983.0	52123.0	
5982.5	52125.3	
5982.0	52128.5	
5981.5	52133.5	
5981.0	52146.7	
5980.5	52158.5	
5980.0	52164.7	
5979.5	52171.6	
5979.0	52170.0	
5978.5	52162.2	
5978.0	52154.7	
5977.5	52160.9	
5977.0	52166.7	
5976.5	52167.6	
5976.0	52186.7	
5975.5	52217.5	
5975.0	52235.7	
5974.5	52236.2	
5974.0	52227.8	
5973.5	52219.2	
5973.0	52217.7	
5972.5	52221.8	
5972.0	52231.3	
5971.5	52237.8	
5971.0	52248.6	
5970.5	52262.8	
5970.0	52289.4	
5969.5	52323.6	
5969.0	52345.1	
5968.5	52366.6	
5968.0	52375.9	
5967.5	52375.2	
5967.0	52375.3	
5966.5	52376.3	
5966.0	52377.3	
5965.5	52375.6	
5965.0	52374.2	
5964.5	52372.0	
5964.0	52375.8	
5963.5	52387.3	
5963.0	52423.7	
5962.5	52444.6	
5962.0	52453.5	
5961.5	52456.6	
5961.0	52455.5	
5960.5	52445.7	
5960.0	52442.1	
5959.5	52444.3	
5959.0	52442.9	
5958.5	52448.6	
5958.0	52455.2	
5957.5	52455.8	
5957.0	52457.5	
5956.5	52465.5	
5956.0	52479.9	
5955.5	52495.2	
5955.0	52491.8	
5954.5	52484.7	
5954.0	52476.3	
5953.5	52461.6	
5953.0	52448.0	
5952.5	52443.2	
5952.0	52451.2	
5951.5	52470.8	
5951.0	52480.0	
5950.5	52482.3	
5950.0	52482.0	
5949.5	52478.0	
5949.0	52478.6	
5948.5	52507.5	
5948.0	52549.5	
5947.5	52575.1	
5947.0	52577.1	
5946.5	52553.7	
5946.0	52534.0	
5945.5	52517.8	
5945.0	52484.8	
5944.5	52456.1	
5944.0	52438.2	
5943.5	52424.4	
5943.0	52412.5	
5942.5	52406.9	
5942.0	52382.6	
5941.5	52402.5	
5941.0	52473.9	
5940.5	52495.4	
5940.0	52501.4	
5939.5	52502.9	
5939.0	52490.0	
5938.5	52468.8	
5938.0	52446.8	
5937.5	52430.6	
5937.0	52433.1	
5936.5	52446.8	
5936.0	52445.6	
5935.5	52447.4	
5935.0	52465.4	
5934.5	52464.5	
5934.0	52435.0	
5933.5	52392.3	
5933.0	52404.2	
5932.5	52420.2	
5932.0	52431.9	
5931.5	52450.7	
5931.0	52465.1	
5930.5	52477.4	
5930.0	52492.5	
5929.5	52494.6	
5929.0	52485.9	
5928.5	52474.9	
5928.0	52487.2	
5927.5	52505.1	
5927.0	52505.9	
5926.5	52491.8	
5926.0	52429.8	
5925.5	52378.6	
5925.0	52364.8	
5924.5	52352.2	
5924.0	52331.8	
5923.5	52306.2	
5923.0	52288.6	
5922.5	52269.2	
5922.0	52265.3	
5921.5	52267.4	
5921.0	52272.0	
5920.5	52276.9	
5920.0	52270.2	
5919.5	52261.6	
5919.0	52250.9	
5918.5	52242.7	
5918.0	52240.7	
5917.5	52236.5	
5917.0	52240.0	
5916.5	52267.1	
5916.0	52323.1	
5915.5	52364.6	
5915.0	52389.9	
5914.5	52394.0	
5914.0	52388.6	
5913.5	52372.3	
5913.0	52356.6	
5912.5	52340.2	
5912.0	52335.1	
5911.5	52339.3	
5911.0	52339.2	
5910.5	52339.6	
5910.0	52336.4	
5909.5	52333.1	
5909.0	52330.6	
5908.5	52331.8	
5908.0	52326.7	
5907.5	52324.6	
5907.0	52333.1	
5906.5	52332.0	
5906.0	52310.3	
5905.5	52302.9	
5905.0	52314.3	
5904.5	52333.6	
5904.0	52360.0	
5903.5	52366.5	
5903.0	52363.4	
5902.5	52354.4	
5902.0	52349.0	
5901.5	52350.4	
5901.0	52355.5	
5900.5	52372.2	
5900.0	52417.1	
5899.5	52428.8	
5899.0	52435.6	
5898.5	52450.1	
5898.0	52446.2	
5897.5	52443.3	
5897.0	52444.6	
5896.5	52423.6	
5896.0	52421.5	
5895.5	52431.9	
5895.0	52438.9	
5894.5	52439.5	
5894.0	52441.3	
5893.5	52424.5	
5893.0	52394.3	
5892.5	52376.8	
5892.0	52357.5	
5891.5	52355.1	
5891.0	52374.0	
5890.5	52407.3	
5890.0	52452.1	
5889.5	52467.9	
5889.0	52475.8	
5888.5	52469.9	
5888.0	52454.4	
5887.5	52434.8	
5887.0	52426.1	
5886.5	52418.5	
5886.0	52419.2	
5885.5	52422.9	
5885.0	52433.8	
5884.5	52463.0	
5884.0	52482.8	
5883.5	52493.0	
5883.0	52503.6	
5882.5	52515.5	
5882.0	52527.6	
5881.5	52533.8	
5881.0	52535.7	
5880.5	52540.1	
5880.0	52541.7	
5879.5	52536.4	
5879.0	52522.1	
5878.5	52509.9	
5878.0	52502.7	
5877.5	52500.5	
5877.0	52484.6	
5876.5	52469.4	
5876.0	52464.5	
5875.5	52450.5	
5875.0	52455.0	
5874.5	52476.6	
5874.0	52478.9	
5873.5	52476.3	
5873.0	52469.3	
5872.5	52453.7	
5872.0	52448.4	
5871.5	52441.7	
5871.0	52433.7	
5870.5	52436.1	
5870.0	52456.1	
5869.5	52473.1	
5869.0	52482.9	
5868.5	52479.7	
5868.0	52481.3	
5867.5	52471.2	
5867.0	52445.1	
5866.5	52441.8	
5866.0	52456.0	
5865.5	52457.8	
5865.0	52474.1	
5864.5	52494.6	
5864.0	52499.4	
5863.5	52508.4	
5863.0	52532.8	
5862.5	52564.5	
5862.0	52576.3	
5861.5	52599.9	
5861.0	52608.6	
5860.5	52603.8	
5860.0	52594.5	
5859.5	52583.7	
5859.0	52564.6	
5858.5	52541.9	
5858.0	52531.3	
5857.5	52536.1	
5857.0	52535.8	
5856.5	52539.6	
5856.0	52540.5	
5855.5	52543.7	
5855.0	52536.5	
5854.5	52532.2	
5854.0	52539.9	
5853.5	52536.7	
5853.0	52532.2	
5852.5	52505.8	
5852.0	52466.5	
5851.5	52426.6	
5851.0	52412.8	
5850.5	52407.9	
5850.0	52399.3	
5849.5	52370.9	
5849.0	52343.5	
5848.5	52305.7	
5848.0	52270.8	
5847.5	52246.5	
5847.0	52213.2	
5846.5	52178.8	
5846.0	52155.1	
5845.5	52146.9	
5845.0	52130.5	
5844.5	52114.0	
5844.0	52108.4	
5843.5	52103.7	
5843.0	52102.4	
5842.5	52098.1	
5842.0	52097.7	
5841.5	52102.8	
5841.0	52105.2	
5840.5	52088.3	
5840.0	52092.3	
5839.5	52102.7	
5839.0	52115.9	
5838.5	52140.1	
5838.0	52172.3	
5837.5	52189.4	
5837.0	52188.5	
5836.5	52189.3	
5836.0	52189.8	
5835.5	52181.0	
5835.0	52159.6	
5834.5	52146.6	
5834.0	52154.3	
5833.5	52163.0	
5833.0	52188.4	
5832.5	52249.6	
5832.0	52290.0	
5831.5	52307.2	
5831.0	52321.1	
5830.5	52336.4	
5830.0	52342.0	
5829.5	52350.0	
5829.0	52352.8	
5828.5	52351.0	
5828.0	52358.6	
5827.5	52359.2	
5827.0	52357.1	
5826.5	52346.8	
5826.0	52315.2	
5825.5	52279.6	
5825.0	52263.7	
5824.5	52249.4	
5824.0	52235.4	
5823.5	52230.3	
5823.0	52234.1	
5822.5	52243.4	
5822.0	52260.7	
5821.5	52291.3	
5821.0	52313.7	
5820.5	52313.3	
5820.0	52301.2	
5819.5	52255.0	
5819.0	52185.7	
5818.5	52178.2	
5818.0	52244.6	
5817.5	52285.5	
5817.0	52295.5	
5816.5	52292.7	
5816.0	52292.0	
5815.5	52295.3	
5815.0	52303.7	
5814.5	52326.0	
5814.0	52360.6	
5813.5	52384.7	
5813.0	52398.8	
5812.5	52427.0	
5812.0	52422.6	
5811.5	52408.7	
5811.0	52405.5	
5810.5	52403.6	
5810.0	52393.0	
5809.5	52370.5	
5809.0	52345.4	
5808.5	52317.3	
5808.0	52293.1	
5807.5	52280.9	
5807.0	52280.8	
5806.5	52292.5	
5806.0	52293.4	
5805.5	52293.0	
5805.0	52291.9	
5804.5	52290.5	
5804.0	52282.1	
5803.5	52279.6	
5803.0	52282.2	
5802.5	52279.5	
5802.0	52275.8	
5801.5	52263.8	
5801.0	52271.5	
5800.5	52283.7	
5800.0	52281.2	
5799.5	52278.8	
5799.0	52273.0	
5798.5	52254.7	
5798.0	52257.2	
5797.5	52246.2	
5797.0	52228.7	
5796.5	52215.7	
5796.0	52216.8	
5795.5	52223.7	
5795.0	52218.4	
5794.5	52192.2	
5794.0	52164.8	
5793.5	52156.5	
5793.0	52157.1	
5792.5	52158.0	
5792.0	52160.6	
5791.5	52166.5	
5791.0	52172.8	
5790.5	52168.2	
5790.0	52161.8	
5789.5	52176.4	
5789.0	52200.5	
5788.5	52215.6	
5788.0	52223.5	
5787.5	52225.6	
5787.0	52227.7	
5786.5	52232.5	
5786.0	52244.0	
5785.5	52253.0	
5785.0	52264.4	
5784.5	52282.8	
5784.0	52295.5	
5783.5	52299.5	
5783.0	52302.8	
5782.5	52303.4	
5782.0	52306.1	
5781.5	52314.3	
5781.0	52330.7	
5780.5	52324.8	
5780.0	52318.6	
5779.5	52313.1	
5779.0	52278.8	
5778.5	52217.4	
5778.0	52221.2	
5777.5	52262.9	
5777.0	52291.3	
5776.5	52316.6	
5776.0	52350.4	
5775.5	52356.0	
5775.0	52341.2	
5774.5	52333.2	
5774.0	52327.4	
5773.5	52319.9	
5773.0	52320.4	
5772.5	52310.7	
5772.0	52318.8	
5771.5	52329.3	
5771.0	52340.5	
5770.5	52340.6	
5770.0	52333.8	
5769.5	52327.3	
5769.0	52327.5	
5768.5	52335.4	
5768.0	52357.6	
5767.5	52378.3	
5767.0	52382.9	
5766.5	52391.5	
5766.0	52392.6	
5765.5	52387.6	
5765.0	52376.2	
5764.5	52361.4	
5764.0	52342.8	
5763.5	52325.1	
5763.0	52304.4	
5762.5	52300.6	
5762.0	52312.1	
5761.5	52313.1	
5761.0	52293.4	
5760.5	52298.1	
5760.0	52312.7	
5759.5	52326.5	
5759.0	52336.7	
5758.5	52340.1	
5758.0	52337.7	
5757.5	52331.4	
5757.0	52316.8	
5756.5	52280.8	
5756.0	52240.8	
5755.5	52204.1	
5755.0	52195.0	
5754.5	52227.1	
5754.0	52257.1	
5753.5	52279.3	
5753.0	52287.5	
5752.5	52289.7	
5752.0	52284.8	
5751.5	52275.1	
5751.0	52271.3	
5750.5	52255.5	
5750.0	52230.5	
5749.5	52223.7	
5749.0	52230.9	
5748.5	52253.1	
5748.0	52274.6	
5747.5	52280.4	
5747.0	52276.7	
5746.5	52280.6	
5746.0	52289.9	
5745.5	52308.1	
5745.0	52326.5	
5744.5	52329.8	
5744.0	52330.5	
5743.5	52325.4	
5743.0	52329.1	
5742.5	52339.0	
5742.0	52347.3	
5741.5	52359.7	
5741.0	52384.2	
5740.5	52397.2	
5740.0	52395.0	
5739.5	52394.5	
5739.0	52393.8	
5738.5	52387.5	
5738.0	52369.4	
5737.5	52328.7	
5737.0	52311.5	
5736.5	52314.9	
5736.0	52325.8	
5735.5	52319.5	
5735.0	52304.8	
5734.5	52308.1	
5734.0	52333.4	
5733.5	52390.5	
5733.0	52397.3	
5732.5	52371.7	
5732.0	52333.9	
5731.5	52289.8	
5731.0	52275.7	
5730.5	52245.8	
5730.0	52212.6	
5729.5	52200.6	
5729.0	52188.6	
5728.5	52182.7	
5728.0	52173.0	
5727.5	52160.5	
5727.0	52152.7	
5726.5	52149.2	
5726.0	52145.5	
5725.5	52140.3	
5725.0	52128.4	
5724.5	52120.3	
5724.0	52136.1	
5723.5	52162.0	
5723.0	52169.8	
5722.5	52164.0	
5722.0	52166.5	
5721.5	52180.6	
5721.0	52207.0	
5720.5	52210.6	
5720.0	52205.9	
5719.5	52195.9	
5719.0	52182.8	
5718.5	52155.7	
5718.0	52126.4	
5717.5	52098.7	
5717.0	52081.4	
5716.5	52073.4	
5716.0	52073.7	
5715.5	52070.3	
5715.0	52059.0	
5714.5	52066.5	
5714.0	52074.5	
5713.5	52089.4	
5713.0	52116.7	
5712.5	52166.5	
5712.0	52208.6	
5711.5	52250.0	
5711.0	52286.3	
5710.5	52279.6	
5710.0	52264.3	
5709.5	52255.4	
5709.0	52239.4	
5708.5	52241.8	
5708.0	52260.8	
5707.5	52293.9	
5707.0	52324.7	
5706.5	52351.7	
5706.0	52389.5	
5705.5	52429.2	
5705.0	52433.3	
5704.5	52435.1	
5704.0	52442.2	
5703.5	52448.4	
5703.0	52455.8	
5702.5	52460.2	
5702.0	52453.8	
5701.5	52426.9	
5701.0	52403.4	
5700.5	52401.5	
5700.0	52405.9	
5699.5	52364.6	
5699.0	52312.6	
5698.5	52295.3	
5698.0	52300.7	
5697.5	52310.1	
5697.0	52308.2	
5696.5	52286.5	
5696.0	52265.6	
5695.5	52261.3	
5695.0	52278.7	
5694.5	52303.6	
5694.0	52324.3	
5693.5	52336.6	
5693.0	52346.4	
5692.5	52327.7	
5692.0	52283.3	
5691.5	52255.0	
5691.0	52236.4	
5690.5	52227.3	
5690.0	52226.7	
5689.5	52236.9	
5689.0	52266.7	
5688.5	52290.9	
5688.0	52297.2	
5687.5	52296.7	
5687.0	52288.3	
5686.5	52284.5	
5686.0	52282.7	
5685.5	52276.3	
5685.0	52287.4	
5684.5	52303.5	
5684.0	52304.6	
5683.5	52300.4	
5683.0	52304.1	
5682.5	52314.1	
5682.0	52324.4	
5681.5	52334.6	
5681.0	52350.6	
5680.5	52353.6	
5680.0	52338.0	
5679.5	52327.0	
5679.0	52325.8	
5678.5	52330.0	
5678.0	52323.0	
5677.5	52306.5	
5677.0	52307.3	
5676.5	52311.9	
5676.0	52311.0	
5675.5	52310.7	
5675.0	52306.1	
5674.5	52300.4	
5674.0	52288.4	
5673.5	52283.1	
5673.0	52288.1	
5672.5	52303.6	
5672.0	52331.1	
5671.5	52333.6	
5671.0	52333.8	
5670.5	52338.3	
5670.0	52340.8	
5669.5	52344.1	
5669.0	52358.7	
5668.5	52367.9	
5668.0	52358.2	
5667.5	52340.9	
5667.0	52330.7	
5666.5	52302.7	
5666.0	52248.4	
5665.5	52238.8	
5665.0	52247.1	
5664.5	52265.4	
5664.0	52328.6	
5663.5	52348.5	
5663.0	52331.0	
5662.5	52320.9	
5662.0	52310.4	
5661.5	52301.1	
5661.0	52300.7	
5660.5	52316.0	
5660.0	52323.9	
5659.5	52324.8	
5659.0	52317.5	
5658.5	52318.8	
5658.0	52326.4	
5657.5	52332.1	
5657.0	52327.2	
5656.5	52315.1	
5656.0	52304.5	
5655.5	52295.8	
5655.0	52306.2	
5654.5	52316.2	
5654.0	52323.0	
5653.5	52304.5	
5653.0	52304.5	
5652.5	52348.7	
5652.0	52444.5	
5651.5	52589.1	
5651.0	52661.2	
5650.5	52675.8	
5650.0	52684.2	
5649.5	52681.8	
5649.0	52679.9	
5648.5	52671.9	
5648.0	52657.2	
5647.5	52638.3	
5647.0	52645.5	
5646.5	52670.0	
5646.0	52687.9	
5645.5	52692.9	
5645.0	52676.2	
5644.5	52648.5	
5644.0	52616.4	
5643.5	52583.5	
5643.0	52531.8	
5642.5	52478.0	
5642.0	52414.0	
5641.5	52368.3	
5641.0	52362.0	
5640.5	52359.2	
5640.0	52349.4	
5639.5	52334.7	
5639.0	52320.9	
5638.5	52304.9	
5638.0	52303.5	
5637.5	52301.3	
5637.0	52299.4	
5636.5	52304.4	
5636.0	52294.2	
5635.5	52284.2	
5635.0	52277.3	
5634.5	52257.9	
5634.0	52243.8	
5633.5	52243.8	
5633.0	52248.9	
5632.5	52248.6	
5632.0	52258.1	
5631.5	52259.7	
5631.0	52257.7	
5630.5	52255.4	
5630.0	52259.9	
5629.5	52264.6	
5629.0	52268.0	
5628.5	52268.7	
5628.0	52269.5	
5627.5	52269.6	
5627.0	52261.9	
5626.5	52261.4	
5626.0	52263.4	
5625.5	52261.5	
5625.0	52253.5	
5624.5	52241.8	
5624.0	52241.4	
5623.5	52262.5	
5623.0	52296.7	
5622.5	52325.8	
5622.0	52338.8	
5621.5	52347.6	
5621.0	52355.3	
5620.5	52360.5	
5620.0	52366.7	
5619.5	52379.3	
5619.0	52396.2	
5618.5	52406.9	
5618.0	52413.4	
5617.5	52419.4	
5617.0	52376.3	
5616.5	52309.0	
5616.0	52299.6	
5615.5	52300.2	
5615.0	52313.3	
5614.5	52328.4	
5614.0	52335.5	
5613.5	52339.7	
5613.0	52348.4	
5612.5	52359.7	
5612.0	52365.7	
5611.5	52376.2	
5611.0	52387.3	
5610.5	52385.4	
5610.0	52379.2	
5609.5	52365.2	
5609.0	52347.8	
5608.5	52340.2	
5608.0	52353.1	
5607.5	52358.2	
5607.0	52344.7	
5606.5	52336.0	
5606.0	52350.5	
5605.5	52361.7	
5605.0	52368.6	
5604.5	52365.0	
5604.0	52366.1	
5603.5	52362.3	
5603.0	52357.6	
5602.5	52347.6	
5602.0	52330.1	
5601.5	52311.3	
5601.0	52296.1	
5600.5	52298.6	
5600.0	52305.9	
5599.5	52306.5	
5599.0	52301.5	
5598.5	52295.8	
5598.0	52298.5	
5597.5	52296.3	
5597.0	52275.0	
5596.5	52275.1	
5596.0	52309.7	
5595.5	52342.2	
5595.0	52342.7	
5594.5	52348.3	
5594.0	52352.4	
5593.5	52352.2	
5593.0	52358.5	
5592.5	52371.4	
5592.0	52386.3	
5591.5	52389.1	
5591.0	52367.4	
5590.5	52339.3	
5590.0	52329.6	
5589.5	52329.8	
5589.0	52335.7	
5588.5	52328.9	
5588.0	52330.9	
5587.5	52347.8	
5587.0	52355.6	
5586.5	52351.5	
5586.0	52342.2	
5585.5	52325.1	
5585.0	52315.1	
5584.5	52313.9	
5584.0	52313.7	
5583.5	52303.3	
5583.0	52307.1	
5582.5	52313.8	
5582.0	52321.3	
5581.5	52333.8	
5581.0	52336.8	
5580.5	52332.4	
5580.0	52322.7	
5579.5	52318.0	
5579.0	52326.8	
5578.5	52335.2	
5578.0	52347.6	
5577.5	52370.2	
5577.0	52401.8	
5576.5	52438.5	
5576.0	52544.2	
5575.5	52601.4	
5575.0	52616.0	
5574.5	52619.3	
5574.0	52621.6	
5573.5	52623.9	
5573.0	52609.8	
5572.5	52589.3	
5572.0	52544.4	
5571.5	52487.8	
5571.0	52471.0	
5570.5	52460.0	
5570.0	52461.8	
5569.5	52490.4	
5569.0	52514.8	
5568.5	52529.2	
5568.0	52527.2	
5567.5	52510.9	
5567.0	52489.9	
5566.5	52490.2	
5566.0	52482.9	
5565.5	52478.1	
5565.0	52480.5	
5564.5	52492.9	
5564.0	52497.4	
5563.5	52498.1	
5563.0	52495.2	
5562.5	52478.0	
5562.0	52458.9	
5561.5	52436.5	
5561.0	52417.7	
5560.5	52397.8	
5560.0	52363.9	
5559.5	52346.5	
5559.0	52341.8	
5558.5	52344.5	
5558.0	52367.8	
5557.5	52377.8	
5557.0	52359.0	
5556.5	52360.3	
5556.0	52366.3	
5555.5	52353.9	
5555.0	52344.2	
5554.5	52336.5	
5554.0	52319.3	
5553.5	52291.4	
5553.0	52288.0	
5552.5	52284.2	
5552.0	52273.9	
5551.5	52249.0	
5551.0	52242.8	
5550.5	52233.2	
5550.0	52230.7	
5549.5	52235.1	
5549.0	52235.8	
5548.5	52224.0	
5548.0	52222.0	
5547.5	52223.4	
5547.0	52222.0	
5546.5	52210.1	
5546.0	52190.0	
5545.5	52168.5	
5545.0	52161.4	
5544.5	52165.3	
5544.0	52167.2	
5543.5	52180.5	
5543.0	52211.0	
5542.5	52239.2	
5542.0	52283.1	
5541.5	52359.7	
5541.0	52402.6	
5540.5	52391.1	
5540.0	52389.3	
5539.5	52397.8	
5539.0	52406.8	
5538.5	52400.4	
5538.0	52397.9	
5537.5	52399.0	
5537.0	52403.8	
5536.5	52424.6	
5536.0	52447.2	
5535.5	52450.9	
5535.0	52455.8	
5534.5	52468.9	
5534.0	52478.5	
5533.5	52490.9	
5533.0	52497.1	
5532.5	52499.7	
5532.0	52499.5	
5531.5	52491.2	
5531.0	52480.6	
5530.5	52479.3	
5530.0	52482.7	
5529.5	52480.0	
5529.0	52469.0	
5528.5	52463.6	
5528.0	52463.5	
5527.5	52439.5	
5527.0	52422.7	
5526.5	52423.6	
5526.0	52421.4	
5525.5	52429.7	
5525.0	52448.0	
5524.5	52447.4	
5524.0	52439.5	
5523.5	52414.8	
5523.0	52400.2	
5522.5	52400.0	
5522.0	52391.9	
